payment_id,order_id,total_price,payment_type
62525,62525,21.1,Meal Swipe
62526,62526,8.5,Debit
62527,62527,6.3,Gift Card
62528,62528,21.6,Credit
62529,62529,6.5,Meal Swipe
62530,62530,13.7,Credit
62531,62531,5.4,Gift Card
62532,62532,8.5,Meal Swipe
62533,62533,22.6,Cash
62534,62534,23.5,Cash
62535,62535,19.2,Cash
62536,62536,28.6,Meal Swipe
62537,62537,25.4,Cash
62538,62538,9.8,Debit
62539,62539,23.0,Cash
62540,62540,2.1,Cash
62541,62541,19.6,Credit
62542,62542,12.5,Gift Card
62543,62543,7.7,Meal Swipe
62544,62544,8.0,Debit
62545,62545,12.4,Cash
62546,62546,11.3,Meal Swipe
62547,62547,41.5,Gift Card
62548,62548,21.6,Debit
62549,62549,11.2,Meal Swipe
62550,62550,6.2,Credit
62551,62551,25.0,Credit
62552,62552,4.3,Credit
62553,62553,13.2,Credit
62554,62554,19.0,Meal Swipe
62555,62555,13.2,Gift Card
62556,62556,12.8,Debit
62557,62557,16.0,Credit
62558,62558,8.2,Meal Swipe
62559,62559,26.3,Debit
62560,62560,2.0,Cash
62561,62561,28.4,Credit
62562,62562,19.6,Meal Swipe
62563,62563,8.5,Gift Card
62564,62564,12.7,Credit
62565,62565,8.5,Gift Card
62566,62566,15.2,Credit
62567,62567,11.2,Cash
62568,62568,7.4,Meal Swipe
62569,62569,11.2,Cash
62570,62570,6.2,Cash
62571,62571,13.0,Gift Card
62572,62572,8.5,Cash
62573,62573,13.0,Gift Card
62574,62574,9.8,Credit
62575,62575,13.6,Meal Swipe
62576,62576,16.7,Debit
62577,62577,5.2,Meal Swipe
62578,62578,13.7,Credit
62579,62579,5.2,Debit
62580,62580,2.5,Cash
62581,62581,16.0,Debit
62582,62582,36.4,Cash
62583,62583,19.5,Cash
62584,62584,11.3,Meal Swipe
62585,62585,24.4,Debit
62586,62586,13.7,Credit
62587,62587,9.8,Credit
62588,62588,30.7,Credit
62589,62589,21.6,Credit
62590,62590,16.8,Credit
62591,62591,8.2,Credit
62592,62592,17.2,Meal Swipe
62593,62593,22.5,Debit
62594,62594,13.8,Meal Swipe
62595,62595,24.6,Meal Swipe
62596,62596,35.2,Credit
62597,62597,16.1,Cash
62598,62598,5.2,Debit
62599,62599,21.4,Debit
62600,62600,10.8,Cash
62601,62601,13.3,Cash
62602,62602,2.5,Gift Card
62603,62603,30.0,Cash
62604,62604,17.2,Gift Card
62605,62605,9.6,Credit
62606,62606,2.3,Debit
62607,62607,4.5,Credit
62608,62608,8.0,Meal Swipe
62609,62609,28.3,Gift Card
62610,62610,27.7,Credit
62611,62611,5.4,Cash
62612,62612,26.4,Meal Swipe
62613,62613,10.7,Meal Swipe
62614,62614,15.2,Meal Swipe
62615,62615,13.3,Gift Card
62616,62616,8.0,Cash
62617,62617,4.6,Gift Card
62618,62618,27.4,Meal Swipe
62619,62619,21.6,Debit
62620,62620,13.9,Meal Swipe
62621,62621,27.5,Meal Swipe
62622,62622,21.6,Debit
62623,62623,8.2,Credit
62624,62624,17.0,Gift Card
62625,62625,10.8,Credit
62626,62626,2.1,Gift Card
62627,62627,14.8,Debit
62628,62628,29.3,Cash
62629,62629,8.3,Credit
62630,62630,10.6,Gift Card
62631,62631,13.7,Meal Swipe
62632,62632,26.4,Credit
62633,62633,11.2,Debit
62634,62634,22.8,Gift Card
62635,62635,19.4,Cash
62636,62636,10.8,Cash
62637,62637,11.2,Meal Swipe
62638,62638,26.7,Meal Swipe
62639,62639,6.2,Meal Swipe
62640,62640,8.0,Debit
62641,62641,2.0,Debit
62642,62642,7.2,Meal Swipe
62643,62643,10.1,Meal Swipe
62644,62644,2.0,Debit
62645,62645,2.3,Meal Swipe
62646,62646,11.4,Gift Card
62647,62647,19.2,Debit
62648,62648,12.6,Gift Card
62649,62649,20.0,Gift Card
62650,62650,10.5,Meal Swipe
62651,62651,8.0,Credit
62652,62652,21.8,Cash
62653,62653,23.9,Meal Swipe
62654,62654,27.0,Credit
62655,62655,19.5,Meal Swipe
62656,62656,11.3,Gift Card
62657,62657,18.8,Credit
62658,62658,32.3,Meal Swipe
62659,62659,10.8,Credit
62660,62660,15.1,Debit
62661,62661,18.2,Meal Swipe
62662,62662,7.7,Credit
62663,62663,9.8,Debit
62664,62664,8.2,Credit
62665,62665,19.4,Gift Card
62666,62666,4.0,Gift Card
62667,62667,13.8,Meal Swipe
62668,62668,2.1,Debit
62669,62669,29.7,Credit
62670,62670,8.2,Debit
62671,62671,11.3,Cash
62672,62672,17.2,Cash
62673,62673,4.6,Credit
62674,62674,30.5,Debit
62675,62675,19.2,Cash
62676,62676,27.0,Debit
62677,62677,13.3,Cash
62678,62678,2.1,Debit
62679,62679,11.2,Meal Swipe
62680,62680,13.3,Gift Card
62681,62681,21.9,Cash
62682,62682,17.1,Gift Card
62683,62683,4.4,Cash
62684,62684,11.2,Debit
62685,62685,6.4,Cash
62686,62686,13.0,Meal Swipe
62687,62687,17.2,Cash
62688,62688,10.3,Gift Card
62689,62689,12.9,Cash
62690,62690,6.2,Gift Card
62691,62691,4.4,Debit
62692,62692,8.5,Gift Card
62693,62693,12.9,Credit
62694,62694,11.2,Debit
62695,62695,10.0,Gift Card
62696,62696,7.5,Debit
62697,62697,13.7,Cash
62698,62698,23.6,Gift Card
62699,62699,32.8,Cash
62700,62700,21.3,Cash
62701,62701,38.2,Debit
62702,62702,19.5,Debit
62703,62703,11.2,Credit
62704,62704,6.2,Debit
62705,62705,11.2,Credit
62706,62706,17.0,Meal Swipe
62707,62707,19.4,Gift Card
62708,62708,7.5,Debit
62709,62709,10.4,Cash
62710,62710,11.2,Cash
62711,62711,15.6,Gift Card
62712,62712,2.5,Credit
62713,62713,12.3,Meal Swipe
62714,62714,11.2,Credit
62715,62715,26.2,Gift Card
62716,62716,21.6,Debit
62717,62717,20.5,Credit
62718,62718,8.0,Debit
62719,62719,2.3,Debit
62720,62720,8.5,Gift Card
62721,62721,16.4,Meal Swipe
62722,62722,4.4,Gift Card
62723,62723,8.5,Gift Card
62724,62724,17.0,Cash
62725,62725,8.7,Debit
62726,62726,2.5,Credit
62727,62727,24.2,Debit
62728,62728,22.7,Gift Card
62729,62729,23.3,Gift Card
62730,62730,17.2,Gift Card
62731,62731,9.6,Meal Swipe
62732,62732,24.6,Meal Swipe
62733,62733,25.6,Meal Swipe
62734,62734,16.8,Cash
62735,62735,22.6,Debit
62736,62736,19.3,Gift Card
62737,62737,21.4,Credit
62738,62738,16.6,Cash
62739,62739,17.0,Gift Card
62740,62740,2.1,Meal Swipe
62741,62741,10.8,Credit
62742,62742,19.5,Credit
62743,62743,6.8,Debit
62744,62744,36.2,Gift Card
62745,62745,16.7,Meal Swipe
62746,62746,30.5,Cash
62747,62747,33.8,Debit
62748,62748,10.4,Cash
62749,62749,34.5,Meal Swipe
62750,62750,10.8,Credit
62751,62751,16.6,Debit
62752,62752,21.0,Gift Card
62753,62753,8.3,Credit
62754,62754,8.2,Gift Card
62755,62755,28.4,Meal Swipe
62756,62756,16.4,Meal Swipe
62757,62757,15.2,Gift Card
62758,62758,2.0,Debit
62759,62759,17.2,Debit
62760,62760,10.3,Gift Card
62761,62761,15.7,Debit
62762,62762,27.8,Cash
62763,62763,5.2,Meal Swipe
62764,62764,14.1,Credit
62765,62765,7.2,Gift Card
62766,62766,8.3,Cash
62767,62767,10.1,Cash
62768,62768,38.4,Debit
62769,62769,16.7,Credit
62770,62770,5.2,Meal Swipe
62771,62771,14.4,Cash
62772,62772,14.7,Meal Swipe
62773,62773,13.5,Credit
62774,62774,15.2,Meal Swipe
62775,62775,2.1,Credit
62776,62776,11.2,Credit
62777,62777,13.3,Cash
62778,62778,20.1,Credit
62779,62779,10.2,Credit
62780,62780,23.6,Credit
62781,62781,14.0,Cash
62782,62782,11.9,Gift Card
62783,62783,26.4,Meal Swipe
62784,62784,8.2,Gift Card
62785,62785,12.3,Credit
62786,62786,2.1,Debit
62787,62787,11.2,Meal Swipe
62788,62788,8.5,Debit
62789,62789,12.8,Cash
62790,62790,30.7,Meal Swipe
62791,62791,6.2,Credit
62792,62792,21.7,Debit
62793,62793,16.8,Credit
62794,62794,11.9,Credit
62795,62795,16.0,Cash
62796,62796,4.4,Gift Card
62797,62797,16.8,Cash
62798,62798,11.2,Credit
62799,62799,14.2,Credit
62800,62800,13.9,Meal Swipe
62801,62801,28.4,Debit
62802,62802,12.3,Credit
62803,62803,17.2,Gift Card
62804,62804,25.4,Debit
62805,62805,18.5,Debit
62806,62806,15.1,Credit
62807,62807,26.3,Meal Swipe
62808,62808,34.0,Cash
62809,62809,10.2,Debit
62810,62810,25.1,Credit
62811,62811,21.5,Credit
62812,62812,30.4,Debit
62813,62813,4.4,Credit
62814,62814,16.5,Cash
62815,62815,17.0,Debit
62816,62816,25.6,Cash
62817,62817,9.8,Gift Card
62818,62818,19.7,Gift Card
62819,62819,2.1,Credit
62820,62820,9.9,Credit
62821,62821,8.8,Meal Swipe
62822,62822,8.2,Meal Swipe
62823,62823,21.5,Cash
62824,62824,19.7,Debit
62825,62825,24.9,Meal Swipe
62826,62826,4.0,Cash
62827,62827,21.4,Debit
62828,62828,13.6,Debit
62829,62829,2.1,Gift Card
62830,62830,25.1,Cash
62831,62831,18.1,Credit
62832,62832,24.5,Cash
62833,62833,11.2,Meal Swipe
62834,62834,14.9,Cash
62835,62835,17.8,Meal Swipe
62836,62836,16.6,Gift Card
62837,62837,22.7,Gift Card
62838,62838,11.0,Debit
62839,62839,28.0,Meal Swipe
62840,62840,8.5,Cash
62841,62841,26.4,Meal Swipe
62842,62842,12.5,Debit
62843,62843,13.0,Gift Card
62844,62844,24.9,Debit
62845,62845,23.3,Credit
62846,62846,19.6,Credit
62847,62847,8.0,Debit
62848,62848,19.7,Debit
62849,62849,11.3,Meal Swipe
62850,62850,17.2,Cash
62851,62851,2.0,Debit
62852,62852,18.8,Credit
62853,62853,2.5,Meal Swipe
62854,62854,2.1,Debit
62855,62855,19.4,Meal Swipe
62856,62856,6.9,Cash
62857,62857,18.4,Gift Card
62858,62858,19.5,Meal Swipe
62859,62859,5.2,Credit
62860,62860,2.0,Gift Card
62861,62861,2.3,Meal Swipe
62862,62862,30.2,Credit
62863,62863,10.2,Credit
62864,62864,9.6,Debit
62865,62865,13.6,Debit
62866,62866,2.0,Meal Swipe
62867,62867,19.1,Cash
62868,62868,13.7,Credit
62869,62869,21.6,Cash
62870,62870,17.2,Gift Card
62871,62871,19.5,Meal Swipe
62872,62872,17.2,Meal Swipe
62873,62873,17.2,Debit
62874,62874,12.6,Credit
62875,62875,8.2,Cash
62876,62876,18.0,Gift Card
62877,62877,18.4,Gift Card
62878,62878,8.0,Cash
62879,62879,16.4,Meal Swipe
62880,62880,25.4,Meal Swipe
62881,62881,6.2,Meal Swipe
62882,62882,7.7,Cash
62883,62883,25.7,Gift Card
62884,62884,27.0,Debit
62885,62885,21.8,Cash
62886,62886,6.0,Meal Swipe
62887,62887,11.3,Meal Swipe
62888,62888,2.0,Cash
62889,62889,8.0,Credit
62890,62890,18.6,Cash
62891,62891,19.5,Debit
62892,62892,21.5,Credit
62893,62893,11.6,Meal Swipe
62894,62894,7.5,Gift Card
62895,62895,13.6,Debit
62896,62896,2.5,Meal Swipe
62897,62897,24.7,Gift Card
62898,62898,5.2,Gift Card
62899,62899,8.0,Debit
62900,62900,14.5,Credit
62901,62901,10.3,Meal Swipe
62902,62902,8.5,Meal Swipe
62903,62903,20.5,Credit
62904,62904,19.2,Gift Card
62905,62905,13.3,Debit
62906,62906,10.6,Credit
62907,62907,2.0,Cash
62908,62908,26.6,Meal Swipe
62909,62909,8.8,Credit
62910,62910,2.5,Gift Card
62911,62911,28.4,Meal Swipe
62912,62912,17.2,Cash
62913,62913,21.2,Gift Card
62914,62914,8.5,Cash
62915,62915,11.2,Credit
62916,62916,6.2,Meal Swipe
62917,62917,19.9,Debit
62918,62918,21.8,Credit
62919,62919,29.6,Cash
62920,62920,4.4,Credit
62921,62921,17.2,Credit
62922,62922,7.3,Credit
62923,62923,17.6,Meal Swipe
62924,62924,5.2,Meal Swipe
62925,62925,5.2,Debit
62926,62926,13.2,Gift Card
62927,62927,26.0,Gift Card
62928,62928,26.1,Credit
62929,62929,25.5,Cash
62930,62930,13.0,Gift Card
62931,62931,18.7,Debit
62932,62932,7.5,Credit
62933,62933,22.2,Credit
62934,62934,4.5,Credit
62935,62935,10.0,Cash
62936,62936,2.5,Cash
62937,62937,21.0,Cash
62938,62938,17.8,Gift Card
62939,62939,23.7,Cash
62940,62940,5.4,Credit
62941,62941,11.2,Credit
62942,62942,2.5,Credit
62943,62943,12.6,Gift Card
62944,62944,28.2,Credit
62945,62945,10.5,Meal Swipe
62946,62946,15.3,Cash
62947,62947,35.6,Credit
62948,62948,11.2,Debit
62949,62949,11.3,Credit
62950,62950,25.2,Debit
62951,62951,17.2,Cash
62952,62952,8.3,Cash
62953,62953,19.2,Gift Card
62954,62954,4.1,Debit
62955,62955,10.5,Meal Swipe
62956,62956,15.2,Cash
62957,62957,2.3,Credit
62958,62958,24.1,Gift Card
62959,62959,13.8,Cash
62960,62960,10.3,Cash
62961,62961,5.4,Debit
62962,62962,19.6,Cash
62963,62963,11.2,Credit
62964,62964,17.0,Credit
62965,62965,2.0,Meal Swipe
62966,62966,2.5,Debit
62967,62967,16.8,Meal Swipe
62968,62968,18.2,Credit
62969,62969,11.2,Credit
62970,62970,11.2,Debit
62971,62971,25.7,Debit
62972,62972,19.4,Cash
62973,62973,15.4,Credit
62974,62974,14.5,Meal Swipe
62975,62975,19.4,Meal Swipe
62976,62976,10.6,Credit
62977,62977,5.4,Debit
62978,62978,13.4,Meal Swipe
62979,62979,6.7,Cash
62980,62980,10.5,Credit
62981,62981,25.2,Credit
62982,62982,2.5,Meal Swipe
62983,62983,23.5,Gift Card
62984,62984,2.0,Meal Swipe
62985,62985,11.3,Meal Swipe
62986,62986,24.9,Credit
62987,62987,19.5,Credit
62988,62988,29.5,Meal Swipe
62989,62989,5.4,Gift Card
62990,62990,4.4,Cash
62991,62991,8.5,Meal Swipe
62992,62992,6.4,Credit
62993,62993,10.7,Debit
62994,62994,19.5,Meal Swipe
62995,62995,11.2,Gift Card
62996,62996,8.2,Meal Swipe
62997,62997,19.9,Gift Card
62998,62998,9.8,Gift Card
62999,62999,4.5,Credit
63000,63000,8.2,Debit
63001,63001,8.0,Gift Card
63002,63002,13.4,Meal Swipe
63003,63003,11.2,Gift Card
63004,63004,24.4,Cash
63005,63005,21.0,Gift Card
63006,63006,24.7,Debit
63007,63007,6.5,Meal Swipe
63008,63008,15.8,Meal Swipe
63009,63009,11.2,Meal Swipe
63010,63010,15.9,Credit
63011,63011,11.2,Debit
63012,63012,15.9,Gift Card
63013,63013,9.8,Debit
63014,63014,4.4,Credit
63015,63015,17.4,Debit
63016,63016,2.0,Meal Swipe
63017,63017,23.6,Credit
63018,63018,13.0,Meal Swipe
63019,63019,17.2,Credit
63020,63020,23.2,Gift Card
63021,63021,21.1,Gift Card
63022,63022,39.6,Cash
63023,63023,19.5,Meal Swipe
63024,63024,21.7,Debit
63025,63025,26.2,Credit
63026,63026,2.3,Meal Swipe
63027,63027,13.0,Meal Swipe
63028,63028,21.9,Gift Card
63029,63029,11.6,Debit
63030,63030,8.5,Credit
63031,63031,11.2,Debit
63032,63032,10.6,Credit
63033,63033,14.4,Debit
63034,63034,30.4,Debit
63035,63035,16.5,Meal Swipe
63036,63036,24.2,Debit
63037,63037,4.4,Debit
63038,63038,16.5,Debit
63039,63039,2.1,Cash
63040,63040,8.0,Meal Swipe
63041,63041,2.0,Meal Swipe
63042,63042,14.9,Meal Swipe
63043,63043,13.7,Cash
63044,63044,13.0,Gift Card
63045,63045,31.0,Gift Card
63046,63046,6.4,Credit
63047,63047,5.4,Debit
63048,63048,18.9,Cash
63049,63049,5.2,Meal Swipe
63050,63050,8.5,Meal Swipe
63051,63051,11.4,Meal Swipe
63052,63052,30.4,Credit
63053,63053,25.5,Cash
63054,63054,8.5,Cash
63055,63055,15.2,Credit
63056,63056,19.7,Credit
63057,63057,4.0,Gift Card
63058,63058,8.3,Credit
63059,63059,8.2,Cash
63060,63060,4.4,Gift Card
63061,63061,2.0,Meal Swipe
63062,63062,12.5,Debit
63063,63063,19.0,Meal Swipe
63064,63064,8.2,Debit
63065,63065,11.3,Debit
63066,63066,11.8,Gift Card
63067,63067,15.3,Gift Card
63068,63068,13.3,Credit
63069,63069,29.7,Meal Swipe
63070,63070,11.2,Credit
63071,63071,4.4,Cash
63072,63072,21.9,Meal Swipe
63073,63073,28.0,Credit
63074,63074,28.4,Cash
63075,63075,27.5,Gift Card
63076,63076,16.7,Debit
63077,63077,21.0,Cash
63078,63078,19.3,Cash
63079,63079,18.4,Debit
63080,63080,19.2,Cash
63081,63081,22.0,Debit
63082,63082,27.4,Gift Card
63083,63083,2.0,Meal Swipe
63084,63084,4.8,Cash
63085,63085,14.7,Cash
63086,63086,13.3,Credit
63087,63087,12.8,Gift Card
63088,63088,4.5,Cash
63089,63089,8.2,Gift Card
63090,63090,8.0,Credit
63091,63091,18.6,Cash
63092,63092,4.4,Debit
63093,63093,11.3,Meal Swipe
63094,63094,2.3,Gift Card
63095,63095,2.0,Debit
63096,63096,23.8,Meal Swipe
63097,63097,2.5,Meal Swipe
63098,63098,8.2,Cash
63099,63099,21.9,Meal Swipe
63100,63100,4.4,Meal Swipe
63101,63101,10.6,Meal Swipe
63102,63102,11.2,Credit
63103,63103,27.5,Credit
63104,63104,9.8,Gift Card
63105,63105,24.4,Meal Swipe
63106,63106,11.2,Credit
63107,63107,9.2,Cash
63108,63108,19.5,Credit
63109,63109,15.0,Meal Swipe
63110,63110,20.7,Debit
63111,63111,10.6,Meal Swipe
63112,63112,15.0,Gift Card
63113,63113,36.7,Gift Card
63114,63114,19.1,Cash
63115,63115,11.2,Debit
63116,63116,8.5,Meal Swipe
63117,63117,33.8,Gift Card
63118,63118,36.4,Credit
63119,63119,11.3,Debit
63120,63120,16.3,Cash
63121,63121,16.2,Meal Swipe
63122,63122,13.0,Credit
63123,63123,10.8,Credit
63124,63124,25.1,Debit
63125,63125,11.2,Gift Card
63126,63126,2.1,Debit
63127,63127,6.2,Cash
63128,63128,2.1,Credit
63129,63129,17.2,Cash
63130,63130,9.8,Credit
63131,63131,2.3,Cash
63132,63132,13.0,Gift Card
63133,63133,26.5,Meal Swipe
63134,63134,9.8,Cash
63135,63135,11.2,Meal Swipe
63136,63136,24.9,Gift Card
63137,63137,27.3,Debit
63138,63138,2.0,Cash
63139,63139,19.5,Meal Swipe
63140,63140,24.4,Credit
63141,63141,14.7,Debit
63142,63142,10.7,Gift Card
63143,63143,21.5,Credit
63144,63144,14.4,Credit
63145,63145,2.0,Gift Card
63146,63146,11.2,Credit
63147,63147,11.2,Credit
63148,63148,13.0,Credit
63149,63149,21.3,Debit
63150,63150,10.4,Cash
63151,63151,19.5,Gift Card
63152,63152,8.3,Debit
63153,63153,5.4,Cash
63154,63154,11.8,Gift Card
63155,63155,17.8,Debit
63156,63156,11.0,Credit
63157,63157,39.8,Meal Swipe
63158,63158,13.0,Credit
63159,63159,25.1,Cash
63160,63160,21.5,Cash
63161,63161,9.9,Meal Swipe
63162,63162,10.1,Credit
63163,63163,15.5,Cash
63164,63164,4.4,Credit
63165,63165,10.4,Gift Card
63166,63166,21.0,Meal Swipe
63167,63167,10.3,Debit
63168,63168,17.9,Debit
63169,63169,12.3,Credit
63170,63170,26.2,Debit
63171,63171,10.5,Credit
63172,63172,9.8,Credit
63173,63173,5.2,Credit
63174,63174,18.7,Debit
63175,63175,8.5,Debit
63176,63176,11.2,Debit
63177,63177,8.2,Gift Card
63178,63178,28.6,Debit
63179,63179,18.7,Credit
63180,63180,27.0,Cash
63181,63181,15.8,Credit
63182,63182,11.3,Meal Swipe
63183,63183,22.4,Cash
63184,63184,23.4,Debit
63185,63185,7.3,Gift Card
63186,63186,25.4,Meal Swipe
63187,63187,32.8,Cash
63188,63188,8.0,Credit
63189,63189,13.0,Debit
63190,63190,22.4,Meal Swipe
63191,63191,14.7,Cash
63192,63192,14.2,Gift Card
63193,63193,33.7,Gift Card
63194,63194,19.2,Credit
63195,63195,25.4,Gift Card
63196,63196,2.0,Cash
63197,63197,18.6,Meal Swipe
63198,63198,8.3,Gift Card
63199,63199,19.3,Credit
63200,63200,29.8,Credit
63201,63201,19.9,Gift Card
63202,63202,25.7,Credit
63203,63203,15.9,Credit
63204,63204,10.1,Credit
63205,63205,6.4,Debit
63206,63206,5.2,Gift Card
63207,63207,13.4,Cash
63208,63208,5.4,Cash
63209,63209,8.8,Cash
63210,63210,28.1,Meal Swipe
63211,63211,6.2,Meal Swipe
63212,63212,2.3,Credit
63213,63213,11.2,Gift Card
63214,63214,11.8,Gift Card
63215,63215,10.3,Meal Swipe
63216,63216,19.7,Debit
63217,63217,9.8,Gift Card
63218,63218,9.8,Gift Card
63219,63219,7.5,Gift Card
63220,63220,24.7,Debit
63221,63221,8.3,Debit
63222,63222,23.2,Gift Card
63223,63223,6.2,Cash
63224,63224,13.0,Gift Card
63225,63225,19.3,Cash
63226,63226,19.3,Debit
63227,63227,8.5,Debit
63228,63228,19.8,Credit
63229,63229,38.2,Debit
63230,63230,7.9,Meal Swipe
63231,63231,2.1,Debit
63232,63232,16.7,Cash
63233,63233,8.5,Cash
63234,63234,25.0,Credit
63235,63235,11.3,Cash
63236,63236,14.1,Cash
63237,63237,20.1,Credit
63238,63238,4.2,Cash
63239,63239,15.5,Cash
63240,63240,6.4,Credit
63241,63241,15.3,Debit
63242,63242,12.4,Debit
63243,63243,10.5,Debit
63244,63244,21.6,Gift Card
63245,63245,19.8,Credit
63246,63246,16.0,Meal Swipe
63247,63247,21.0,Cash
63248,63248,5.4,Gift Card
63249,63249,4.4,Gift Card
63250,63250,2.5,Gift Card
63251,63251,2.0,Credit
63252,63252,28.6,Debit
63253,63253,2.3,Debit
63254,63254,21.1,Cash
63255,63255,12.3,Credit
63256,63256,28.8,Debit
63257,63257,11.2,Cash
63258,63258,11.2,Cash
63259,63259,13.7,Meal Swipe
63260,63260,11.2,Credit
63261,63261,13.5,Debit
63262,63262,21.1,Credit
63263,63263,17.4,Meal Swipe
63264,63264,15.0,Debit
63265,63265,24.9,Debit
63266,63266,11.8,Meal Swipe
63267,63267,17.5,Debit
63268,63268,10.3,Meal Swipe
63269,63269,15.5,Cash
63270,63270,11.2,Debit
63271,63271,13.0,Credit
63272,63272,19.4,Meal Swipe
63273,63273,2.3,Gift Card
63274,63274,20.3,Credit
63275,63275,7.4,Debit
63276,63276,13.2,Meal Swipe
63277,63277,12.3,Credit
63278,63278,5.4,Credit
63279,63279,21.4,Credit
63280,63280,5.4,Cash
63281,63281,22.7,Cash
63282,63282,21.1,Gift Card
63283,63283,2.0,Cash
63284,63284,13.0,Cash
63285,63285,21.9,Credit
63286,63286,5.2,Debit
63287,63287,8.5,Debit
63288,63288,9.8,Debit
63289,63289,8.3,Meal Swipe
63290,63290,2.0,Credit
63291,63291,8.5,Gift Card
63292,63292,26.6,Cash
63293,63293,4.3,Debit
63294,63294,2.0,Gift Card
63295,63295,4.0,Debit
63296,63296,32.7,Debit
63297,63297,21.8,Gift Card
63298,63298,2.0,Gift Card
63299,63299,11.3,Debit
63300,63300,29.5,Credit
63301,63301,4.4,Meal Swipe
63302,63302,19.1,Credit
63303,63303,8.0,Credit
63304,63304,14.1,Gift Card
63305,63305,22.6,Meal Swipe
63306,63306,24.1,Cash
63307,63307,4.1,Meal Swipe
63308,63308,26.1,Credit
63309,63309,13.3,Cash
63310,63310,4.3,Debit
63311,63311,8.3,Cash
63312,63312,8.2,Debit
63313,63313,13.3,Meal Swipe
63314,63314,27.3,Debit
63315,63315,13.2,Gift Card
63316,63316,29.6,Cash
63317,63317,4.3,Gift Card
63318,63318,8.0,Gift Card
63319,63319,18.0,Gift Card
63320,63320,2.1,Cash
63321,63321,4.4,Gift Card
63322,63322,8.2,Credit
63323,63323,24.7,Meal Swipe
63324,63324,13.8,Meal Swipe
63325,63325,11.6,Gift Card
63326,63326,21.9,Cash
63327,63327,10.8,Debit
63328,63328,17.2,Credit
63329,63329,5.2,Debit
63330,63330,11.3,Gift Card
63331,63331,12.4,Gift Card
63332,63332,27.7,Cash
63333,63333,8.2,Credit
63334,63334,19.7,Cash
63335,63335,4.4,Gift Card
63336,63336,15.6,Credit
63337,63337,2.5,Debit
63338,63338,2.3,Cash
63339,63339,5.2,Debit
63340,63340,8.0,Credit
63341,63341,8.3,Credit
63342,63342,29.3,Meal Swipe
63343,63343,11.0,Debit
63344,63344,2.5,Debit
63345,63345,6.4,Cash
63346,63346,17.8,Credit
63347,63347,8.0,Gift Card
63348,63348,21.6,Cash
63349,63349,5.2,Cash
63350,63350,4.8,Cash
63351,63351,22.7,Debit
63352,63352,27.0,Credit
63353,63353,19.4,Meal Swipe
63354,63354,5.2,Debit
63355,63355,10.5,Debit
63356,63356,16.3,Gift Card
63357,63357,29.5,Credit
63358,63358,7.3,Gift Card
63359,63359,38.2,Meal Swipe
63360,63360,15.0,Cash
63361,63361,25.2,Debit
63362,63362,16.7,Meal Swipe
63363,63363,19.5,Credit
63364,63364,18.2,Meal Swipe
63365,63365,11.0,Gift Card
63366,63366,29.8,Meal Swipe
63367,63367,39.6,Cash
63368,63368,16.4,Cash
63369,63369,4.4,Cash
63370,63370,8.3,Cash
63371,63371,11.2,Cash
63372,63372,8.2,Cash
63373,63373,27.0,Gift Card
63374,63374,17.2,Meal Swipe
